溫度1，執行#1
時間 ( 秒 )	溫度1 ( °C )
774.0000	22.91
774.5000	22.91
775.0000	22.91
775.5000	22.92
776.0000	22.92
776.5000	22.92
777.0000	22.91
777.5000	22.92
778.0000	22.92
778.5000	22.91
779.0000	22.91
779.5000	22.91
780.0000	22.91
780.5000	22.91
781.0000	22.91
781.5000	22.91
782.0000	22.91
782.5000	22.90
783.0000	22.91
783.5000	22.90
784.0000	22.90
784.5000	22.89
785.0000	22.89
785.5000	22.89
786.0000	22.89
786.5000	22.89
787.0000	22.89
787.5000	22.89
788.0000	22.90
788.5000	22.89
789.0000	22.90
789.5000	22.90
790.0000	22.89
790.5000	22.90
791.0000	22.90
791.5000	22.89
792.0000	22.90
792.5000	22.90
793.0000	22.90
793.5000	22.90
794.0000	22.91
794.5000	22.91
795.0000	22.91
795.5000	22.91
796.0000	22.91
796.5000	22.91
797.0000	22.91
797.5000	22.91
798.0000	22.91
798.5000	22.92
799.0000	22.92
799.5000	22.92
800.0000	22.92
800.5000	22.92
801.0000	22.92
801.5000	22.92
802.0000	22.92
802.5000	22.92
803.0000	22.92
803.5000	22.92
804.0000	22.92
804.5000	22.93
805.0000	22.93
805.5000	22.92
806.0000	22.93
806.5000	22.93
807.0000	22.92
807.5000	22.93
808.0000	22.93
808.5000	22.93
809.0000	22.93
809.5000	22.93
810.0000	22.94
810.5000	22.94
811.0000	22.94
811.5000	22.94
812.0000	22.94
812.5000	22.94
813.0000	22.94
813.5000	22.94
814.0000	22.94
814.5000	22.95
815.0000	22.94
815.5000	22.93
816.0000	22.94
816.5000	22.95
817.0000	22.95
817.5000	22.94
818.0000	22.95
818.5000	22.94
819.0000	22.95
819.5000	22.94
820.0000	22.95
820.5000	22.95
821.0000	22.95
821.5000	22.96
822.0000	22.96
822.5000	22.96
823.0000	22.96
823.5000	22.95
824.0000	22.96
824.5000	22.95
825.0000	22.95
825.5000	22.96
826.0000	22.96
826.5000	22.96
827.0000	22.96
827.5000	22.96
828.0000	22.95
828.5000	22.95
829.0000	22.95
829.5000	22.95
830.0000	22.94
830.5000	22.95
831.0000	22.95
831.5000	22.95
832.0000	22.94
832.5000	22.95
833.0000	22.95
833.5000	22.95
834.0000	22.95
834.5000	22.95
835.0000	22.94
835.5000	22.95
836.0000	22.95
836.5000	22.95
837.0000	22.95
837.5000	22.95
838.0000	22.95
838.5000	22.95
839.0000	22.95
839.5000	22.95
840.0000	22.96
840.5000	22.95
841.0000	22.96
841.5000	22.96
842.0000	22.96
842.5000	22.97
843.0000	22.97
843.5000	22.97
844.0000	22.97
844.5000	22.97
845.0000	22.97
845.5000	22.97
846.0000	22.96
846.5000	22.96
847.0000	22.96
847.5000	22.95
848.0000	22.95
848.5000	22.94
849.0000	22.95
849.5000	22.95
850.0000	22.94
850.5000	22.94
851.0000	22.94
851.5000	22.94
852.0000	22.94
852.5000	22.94
853.0000	22.94
853.5000	22.94
854.0000	22.95
854.5000	22.94
855.0000	22.94
855.5000	22.95
856.0000	22.95
856.5000	22.95
857.0000	22.95
857.5000	22.95
858.0000	22.95
858.5000	22.95
859.0000	22.95
859.5000	22.95
860.0000	22.95
860.5000	22.96
861.0000	22.95
861.5000	22.95
862.0000	22.95
862.5000	22.95
863.0000	22.95
863.5000	22.95
864.0000	22.95
864.5000	22.95
865.0000	22.95
865.5000	22.95
866.0000	22.96
866.5000	22.95
867.0000	22.95
867.5000	22.95
868.0000	22.95
868.5000	22.95
869.0000	22.95
869.5000	22.95
870.0000	22.95
870.5000	22.96
871.0000	22.96
871.5000	22.96
872.0000	22.96
872.5000	22.96
873.0000	22.96
873.5000	22.96
874.0000	22.96
874.5000	22.96
875.0000	22.96
875.5000	22.96
876.0000	22.97
876.5000	22.96
877.0000	22.96
877.5000	22.97
878.0000	22.97
878.5000	22.97
879.0000	22.97
879.5000	22.97
880.0000	22.97
880.5000	22.97
881.0000	22.96
881.5000	22.97
882.0000	22.97
882.5000	22.97
883.0000	22.97
883.5000	22.98
884.0000	22.98
884.5000	22.98
885.0000	22.98
885.5000	22.98
886.0000	22.98
886.5000	22.97
887.0000	22.97
887.5000	22.97
888.0000	22.98
888.5000	22.98
889.0000	22.97
889.5000	22.97
890.0000	22.98
890.5000	22.98
891.0000	22.98
891.5000	22.98
892.0000	22.98
892.5000	22.97
893.0000	22.98
893.5000	22.98
894.0000	22.98
894.5000	22.98
895.0000	22.97
895.5000	22.97
896.0000	22.98
896.5000	22.98
897.0000	22.98
897.5000	22.98
898.0000	22.98
898.5000	22.98
899.0000	22.98
899.5000	22.99
900.0000	22.99
900.5000	22.98
901.0000	22.99
901.5000	22.98
902.0000	22.99
902.5000	22.99
903.0000	22.99
903.5000	22.99
904.0000	22.99
904.5000	22.98
905.0000	22.99
905.5000	22.98
906.0000	22.99
906.5000	22.98
907.0000	22.98
907.5000	22.98
908.0000	22.98
908.5000	22.98
909.0000	22.98
909.5000	22.98
910.0000	22.99
910.5000	22.98
911.0000	22.98
911.5000	22.98
912.0000	22.99
912.5000	22.99
913.0000	22.99
913.5000	22.99
914.0000	22.99
914.5000	22.99
915.0000	22.99
915.5000	22.98
916.0000	22.98
916.5000	22.98
917.0000	22.99
917.5000	22.98
918.0000	22.98
918.5000	22.99
919.0000	22.98
919.5000	22.99
920.0000	22.98
920.5000	22.99
921.0000	22.99
921.5000	22.99
922.0000	22.99
922.5000	23.00
923.0000	22.99
923.5000	23.00
924.0000	23.00
924.5000	22.99
925.0000	23.00
925.5000	22.99
926.0000	23.00
926.5000	22.99
927.0000	22.99
927.5000	23.00
928.0000	23.00
928.5000	23.00
929.0000	23.00
929.5000	23.00
930.0000	23.00
930.5000	23.00
931.0000	23.00
931.5000	23.00
932.0000	23.01
932.5000	23.00
933.0000	23.00
933.5000	23.01
934.0000	23.01
934.5000	23.01
935.0000	23.01
935.5000	23.01
936.0000	23.01
936.5000	23.01
937.0000	23.01
937.5000	23.01
938.0000	23.01
938.5000	23.01
939.0000	23.01
939.5000	23.02
940.0000	23.02
940.5000	23.03
941.0000	23.02
941.5000	23.02
942.0000	23.03
942.5000	23.02
943.0000	23.02
943.5000	23.03
944.0000	23.02
944.5000	23.03
945.0000	23.03
945.5000	23.02
946.0000	23.02
946.5000	23.02
947.0000	23.02
947.5000	23.02
948.0000	23.02
948.5000	23.02
949.0000	23.02
949.5000	23.02
950.0000	23.02
950.5000	23.03
951.0000	23.03
951.5000	23.02
952.0000	23.03
952.5000	23.03
953.0000	23.03
953.5000	23.03
954.0000	23.03
954.5000	23.03
955.0000	23.03
955.5000	23.03
956.0000	23.03
956.5000	23.03
957.0000	23.03
957.5000	23.03
958.0000	23.03
958.5000	23.03
959.0000	23.03
959.5000	23.03
960.0000	23.03
960.5000	23.03
961.0000	23.03
961.5000	23.03
962.0000	23.03
962.5000	23.03
963.0000	23.03
963.5000	23.03
964.0000	23.03
964.5000	23.04
965.0000	23.03
965.5000	23.04
966.0000	23.03
966.5000	23.04
967.0000	23.04
967.5000	23.04
968.0000	23.04
968.5000	23.04
969.0000	23.04
969.5000	23.04
970.0000	23.04
970.5000	23.04
971.0000	23.04
971.5000	23.04
972.0000	23.04
972.5000	23.04
973.0000	23.04
973.5000	23.04
974.0000	23.04
974.5000	23.04
975.0000	23.05
975.5000	23.04
976.0000	23.04
976.5000	23.04
977.0000	23.04
977.5000	23.04
978.0000	23.03
978.5000	23.04
979.0000	23.04
979.5000	23.03
980.0000	23.03
980.5000	23.03
981.0000	23.03
981.5000	23.03
982.0000	23.03
982.5000	23.03
983.0000	23.03
983.5000	23.02
984.0000	23.03
984.5000	23.03
985.0000	23.03
985.5000	23.03
986.0000	23.03
986.5000	23.03
987.0000	23.04
987.5000	23.04
988.0000	23.04
988.5000	23.04
989.0000	23.03
989.5000	23.04
990.0000	23.04
990.5000	23.04
991.0000	23.04
991.5000	23.04
992.0000	23.05
992.5000	23.05
993.0000	23.05
993.5000	23.05
994.0000	23.05
994.5000	23.05
995.0000	23.05
995.5000	23.05
996.0000	23.05
996.5000	23.06
997.0000	23.05
997.5000	23.06
998.0000	23.06
998.5000	23.06
999.0000	23.07
999.5000	23.07
1000.0000	23.06
1000.5000	23.07
1001.0000	23.07
1001.5000	23.07
1002.0000	23.06
1002.5000	23.07
1003.0000	23.06
1003.5000	23.07
1004.0000	23.07
1004.5000	23.06
1005.0000	23.07
1005.5000	23.07
1006.0000	23.07
1006.5000	23.07
1007.0000	23.08
1007.5000	23.08
1008.0000	23.07
1008.5000	23.07
1009.0000	23.08
1009.5000	23.08
1010.0000	23.08
1010.5000	23.08
1011.0000	23.08
1011.5000	23.08
1012.0000	23.08
1012.5000	23.09
1013.0000	23.08
1013.5000	23.09
1014.0000	23.08
1014.5000	23.08
1015.0000	23.08
1015.5000	23.09
1016.0000	23.09
1016.5000	23.09
1017.0000	23.09
1017.5000	23.09
1018.0000	23.09
1018.5000	23.09
1019.0000	23.09
1019.5000	23.09
1020.0000	23.09
1020.5000	23.09
1021.0000	23.09
1021.5000	23.08
1022.0000	23.09
1022.5000	23.09
1023.0000	23.10
1023.5000	23.10
1024.0000	23.10
1024.5000	23.10
1025.0000	23.10
1025.5000	23.10
1026.0000	23.10
1026.5000	23.10
1027.0000	23.10
1027.5000	23.11
1028.0000	23.11
1028.5000	23.10
1029.0000	23.10
1029.5000	23.10
1030.0000	23.09
1030.5000	23.09
1031.0000	23.10
1031.5000	23.09
1032.0000	23.09
1032.5000	23.09
1033.0000	23.09
1033.5000	23.09
1034.0000	23.09
1034.5000	23.10
1035.0000	23.10
1035.5000	23.10
1036.0000	23.09
1036.5000	23.10
1037.0000	23.10
1037.5000	23.10
1038.0000	23.10
1038.5000	23.10
1039.0000	23.09
1039.5000	23.10
1040.0000	23.10
1040.5000	23.11
1041.0000	23.11
1041.5000	23.11
1042.0000	23.11
1042.5000	23.11
1043.0000	23.12
1043.5000	23.11
1044.0000	23.11
1044.5000	23.12
1045.0000	23.12
1045.5000	23.12
1046.0000	23.11
1046.5000	23.12
1047.0000	23.12
1047.5000	23.11
1048.0000	23.11
1048.5000	23.12
1049.0000	23.12
1049.5000	23.11
1050.0000	23.10
1050.5000	23.11
1051.0000	23.11
1051.5000	23.11
1052.0000	23.10
1052.5000	23.11
1053.0000	23.11
1053.5000	23.11
1054.0000	23.11
1054.5000	23.11
1055.0000	23.11
1055.5000	23.10
1056.0000	23.10
1056.5000	23.10
1057.0000	23.10
1057.5000	23.09
1058.0000	23.10
1058.5000	23.09
1059.0000	23.08
1059.5000	23.07
1060.0000	23.06
1060.5000	23.06
1061.0000	23.05
1061.5000	23.04
1062.0000	23.04
1062.5000	23.04
1063.0000	23.05
1063.5000	23.04
1064.0000	23.04
1064.5000	23.04
1065.0000	23.04
1065.5000	23.04
1066.0000	23.05
1066.5000	23.04
1067.0000	23.04
1067.5000	23.04
1068.0000	23.04
1068.5000	23.05
1069.0000	23.05
1069.5000	23.04
1070.0000	23.04
1070.5000	23.04
1071.0000	23.04
1071.5000	23.04
1072.0000	23.04
1072.5000	23.03
1073.0000	23.04
1073.5000	23.03
1074.0000	23.04
1074.5000	23.03
1075.0000	23.03
1075.5000	23.03
1076.0000	23.03
1076.5000	23.03
1077.0000	23.04
1077.5000	23.03
1078.0000	23.04
1078.5000	23.04
1079.0000	23.03
1079.5000	23.04
1080.0000	23.03
1080.5000	23.03
1081.0000	23.04
1081.5000	23.04
1082.0000	23.04
1082.5000	23.03
1083.0000	23.04
1083.5000	23.04
1084.0000	23.04
1084.5000	23.03
1085.0000	23.04
1085.5000	23.03
1086.0000	23.04
1086.5000	23.03
1087.0000	23.03
1087.5000	23.03
1088.0000	23.03
1088.5000	23.03
1089.0000	23.03
1089.5000	23.03
1090.0000	23.04
1090.5000	23.03
1091.0000	23.04
1091.5000	23.04
1092.0000	23.04
1092.5000	23.04
1093.0000	23.04
1093.5000	23.04
1094.0000	23.04
1094.5000	23.04
1095.0000	23.03
1095.5000	23.03
1096.0000	23.03
1096.5000	23.02
1097.0000	23.01
1097.5000	23.01
1098.0000	23.00
1098.5000	22.99
1099.0000	23.00
1099.5000	23.00
1100.0000	22.99
1100.5000	22.99
1101.0000	22.98
1101.5000	22.99
1102.0000	22.98
1102.5000	22.98
1103.0000	22.98
1103.5000	22.98
1104.0000	22.98
1104.5000	22.97
1105.0000	22.98
1105.5000	22.98
1106.0000	22.98
1106.5000	22.97
1107.0000	22.98
1107.5000	22.98
1108.0000	22.98
1108.5000	22.98
1109.0000	22.98
1109.5000	22.99
1110.0000	22.99
1110.5000	22.97
1111.0000	22.96
1111.5000	22.96
1112.0000	22.95
1112.5000	22.96
1113.0000	22.95
1113.5000	22.95
1114.0000	22.95
1114.5000	22.95
1115.0000	22.94
1115.5000	22.95
1116.0000	22.94
1116.5000	22.94
1117.0000	22.94
1117.5000	22.94
1118.0000	22.94
1118.5000	22.95
1119.0000	22.95
1119.5000	22.95
1120.0000	22.95
1120.5000	22.95
1121.0000	22.95
1121.5000	22.95
1122.0000	22.95
1122.5000	22.95
1123.0000	22.95
1123.5000	22.95
1124.0000	22.95
1124.5000	22.96
1125.0000	22.95
1125.5000	22.95
1126.0000	22.94
1126.5000	22.93
1127.0000	22.92
1127.5000	22.91
1128.0000	22.92
1128.5000	22.91
1129.0000	22.92
1129.5000	22.91
1130.0000	22.91
1130.5000	22.91
1131.0000	22.91
1131.5000	22.91
1132.0000	22.91
1132.5000	22.91
1133.0000	22.90
1133.5000	22.90
1134.0000	22.89
1134.5000	22.89
1135.0000	22.89
1135.5000	22.88
1136.0000	22.88
